"","long","lat"
"V.12175",-19.849120766791,37.3085901146848
"V.12176",-18.858442808816,36.4489834868821
"V.12177",-17.899429607833,35.5741455372301
"V.12178",-16.971206899628,34.6850085865508
"V.12179",-16.073392193608,33.7813301631285
"V.12180",-15.2044555273990,32.8650671161605
"V.12181",-14.363222108464,31.9371654268467
"V.12182",-13.5487903518310,30.9989091707513
"V.12183",-12.9327892509660,30.0363135355484
"V.12184",-12.3246018865120,29.0738032777102
"V.12185",-11.7237091640910,28.1120033595457
"V.12186",-11.1299198384070,27.1513509131618
"V.12187",-10.542468928272,26.1922591650032
"V.12188",-9.961055905364,25.2348681339479
"V.12189",-9.38502507152202,24.2792922256645
"V.12190",-8.81399393615197,23.3256441382744
"V.12191",-8.24760732941797,22.3739938812166
"V.12192",-7.68523687391598,21.4243773129841
"V.12193",-7.126472758295,20.4768507826376
"V.12194",-6.57076856742299,19.5313852618731
"V.12195",-6.01779645221899,18.588040514846
"V.12196",-5.46703731830598,17.6467277490969
"V.12197",-4.918217958117,16.7074862382137
"V.12198",-4.37079195651899,15.7702408501154
"V.12199",-3.82503252107801,14.8350496414099
"V.12200",-3.279764859257,13.9017563715201
"V.12201",-2.73479772576002,12.9703695781824
"V.12202",-2.18961202621,12.0407833934646
"V.12203",-1.64393455303900,11.1129423220797
"V.12204",-1.09732817414198,10.1868079442137
"V.12205",-0.549492361193018,9.2622829296709
"V.12206",1.00179129844946e-05,8.33937496241407
"V.12207",0.551416539620762,7.41790133488296
"V.12208",1.10520721030834,6.49796236548098
"V.12209",1.66167744958467,5.57941547400922
"V.12210",2.22120974804329,4.66230633735774
"V.12211",2.78380645356172,3.74585076443247
"V.12212",3.35013969944297,2.83071619278137
"V.12213",3.92045558594056,1.91678394786759
"V.12214",4.49518313431176,1.00413193653637
"V.12215",5.07455819952632,0.0925866693147475
"V.12216",5.65906316369438,-0.81765603280739
"V.12217",6.24886152446921,-1.72663777795508
"V.12218",6.84445188566021,-2.63430748645189
"V.12219",7.4459085255746,-3.5407643027625
"V.12220",8.05381926736783,-4.44576628877989
"V.12221",8.66829211340615,-5.34918900699513
"V.12222",9.28977187975925,-6.2509084467861
"V.12223",9.91849847682174,-7.15072269068546
"V.12224",10.554596555546,-8.04841146509247
"V.12225",11.1981011206514,-8.94359825582914
"V.12226",11.8490087570435,-9.8356371831321
"V.12227",12.4165718638622,-10.8609091954799
"V.12228",12.9799378194359,-11.8906601043759
"V.12229",13.5385141048541,-12.9246628060303
"V.12230",14.0924492767313,-13.9626090881567
"V.12231",14.6404251085577,-15.0044178422587
"V.12232",15.1840074212005,-16.0497526815198
"V.12233",15.7230783938964,-17.0985487191428
"V.12234",16.2581417530969,-18.1506112947363
"V.12235",16.7889874704849,-19.2061470215228
"V.12236",17.3162507536532,-20.2647699938141
"V.12237",17.8400323478921,-21.3264955795359
"V.12238",18.360760847572,-22.3911342409387
"V.12239",18.8783867338214,-23.4586637799077
"V.12240",19.3936271765032,-24.5288570926531
"V.12241",19.9067963643191,-25.6017039338909
"V.12242",20.4182204388022,-26.6769003602033
"V.12243",20.9274076263321,-27.7551208527707
"V.12244",21.4355702854864,-28.8351632982992
"V.12245",21.943331671027,-29.9166827722357
"V.12246",22.4512074622363,-30.9989091707513
"V.12247",22.7841296654029,-32.0608157564861
"V.12248",23.1297952940135,-33.1198195118236
"V.12249",23.4889095650998,-34.1753091348332
"V.12250",23.8619369315255,-35.2267552858541
"V.12251",24.2498865537403,-36.2737925497658
"V.12252",24.6533680261278,-37.3161955303257
"V.12253",25.0733819714013,-38.3538412841286
"V.12254",25.5107548424503,-39.3865351507832
"V.12255",25.9663523657523,-40.4140995453712
"V.12256",26.4414227583779,-41.4364422603387
"V.12257",26.9371117845606,-42.4533925409565
"V.12258",27.4547718217558,-43.4648547645762
"V.12259",27.9956579172237,-44.4706001198606
"V.12260",28.5613717503246,-45.4705534747288
"V.12261",29.1532861890817,-46.4644621121815
"V.12262",29.7733410072192,-47.4521723529625
"V.12263",30.4224924312209,-48.4333119517619
"V.12264",31.103735499038,-49.4078091915935
"V.12265",31.8190953617593,-50.3753191479041
"V.12266",32.5711196799452,-51.3355617829379
"V.12267",33.362267321697,-52.2881614362904
"V.12268",34.1954445325064,-53.2326912211385
"V.12269",35.0735575578653,-54.1687037600916
"V.12270",35.9999975866967,-55.0955775059353
"V.12271",36.9781967890584,-56.0128377605221
"V.12272",38.0121576558041,-56.919630750206
"V.12273",39.1059441494899,-57.8152495504076
"V.12274",40.2640710251573,-58.6986935384138
"V.12275",41.4907798302808,-59.5697407330763
"V.12276",42.7917362067768,-60.4265196625627
"V.12277",44.1722164757794,-61.2678555343357
"V.12278",45.6381219207313,-62.0921842350754
"V.12279",47.1953401646971,-62.8980919156235
"V.12280",48.850370132672,-63.683563670175
"V.12281",50.6092462967879,-64.446680215573
"V.12282",52.4787646952687,-65.1851807592023
"V.12283",54.4647207436254,-65.8968045084476
"V.12284",56.5735621404343,-66.5786691234791
"V.12285",58.8100870935875,-67.2278717738997
"V.12286",61.1789879430447,-67.841229591556
"V.12287",63.6830514059873,-68.4153752931873
"V.12288",66.3230424636022,-68.9468459728843
"V.12289",69.0970691534896,-69.4320079700087
"V.12290",72.0000020035825,-69.867070529571
"V.12291",37.4697723338134,46.1183866722207
"V.12292",38.9025957575203,45.5116029116406
"V.12293",40.2971530464023,44.8783282623645
"V.12294",41.6531607476086,44.2197067810785
"V.12295",42.9689488798874,43.5360594866736
"V.12296",44.2462557263823,42.8292237000365
"V.12297",45.4851393437013,42.1000327042459
"V.12298",46.6864056941665,41.349637386177
"V.12299",47.8503587211959,40.5785500100176
"V.12300",48.9780127078812,39.7880888022775
"V.12301",50.0700575033287,38.9790016686707
"V.12302",51.1274903151572,38.1522755715323
"V.12303",52.1508678037839,37.3085901146848
"V.12304",53.1415594221376,36.4489834868821
"V.12305",54.1005657929316,35.5741455372301
"V.12306",55.028774840758,34.6850085865508
"V.12307",55.926596376967,33.7813301631285
"V.12308",56.7955364582706,32.8650671161605
"V.12309",57.636769877206,31.9371654268467
"V.12310",58.4512084640275,30.9989091707513
"V.12311",59.0672027347035,30.0363135355484
"V.12312",59.6753969293473,29.0738032777102
"V.12313",60.27627599139,28.1120033595457
"V.12314",60.8700789774525,27.1513509131618
"V.12315",61.4575230573978,26.1922591650032
"V.12316",62.0389429104951,25.2348681339479
"V.12317",62.6149737443373,24.2792922256645
"V.12318",63.1859912193287,23.3256441382744
"V.12319",63.7523778260629,22.3739938812166
"V.12320",64.3147414513759,21.4243773129841
"V.12321",64.8735123971855,20.4768507826376
"V.12322",65.4292097578685,19.5313852618731
"V.12323",65.982188703262,18.588040514846
"V.12324",66.5329546673643,17.6467277490969
"V.12325",67.081767197364,16.7074862382137
"V.12326",67.629186368773,15.7702408501154
"V.12327",68.1749662947812,14.8350496414099
"V.12328",68.7202134660341,13.9017563715201
"V.12329",69.2651874297203,12.9703695781824
"V.12330",69.8103662990815,12.0407833934646
"V.12331",70.3560506024413,11.1129423220797
"V.12332",70.9026706417174,10.1868079442137
"V.12333",71.450513284855,9.2622829296709
"V.12334",72.0000020035825,8.33937496241407
"V.12335",72.551416835656,7.41790133488296
"V.12336",73.1052085735606,6.49796236548098
"V.12337",73.6616777456199,5.57941547400922
"V.12338",74.2212136726165,4.66230633735774
"V.12339",74.7838095243613,3.74585076443247
"V.12340",75.3501414895821,2.83071619278137
"V.12341",75.920455455089,1.91678394786759
"V.12342",76.4951885529889,1.00413193653637
"V.12343",77.0745593493352,0.0925866693147475
"V.12344",77.6590664479374,-0.81765603280739
"V.12345",78.2488601129572,-1.72663777795508
"V.12346",78.8444526085823,-2.63430748645189
"V.12347",79.4459122367044,-3.5407643027625
"V.12348",80.053819563403,-4.44576628877989
"V.12349",80.6682907018941,-5.34918900699513
"V.12350",81.2897764446627,-6.2509084467861
"V.12351",81.9185021879516,-7.15072269068546
"V.12352",82.5545977053549,-8.04841146509247
"V.12353",83.1981039780076,-8.94359825582914
"V.12354",83.8490141757207,-9.8356371831321
"V.12355",84.416575574992,-10.8609091954799
"V.12356",84.979943238113,-11.8906601043759
"V.12357",85.5385161084367,-12.9246628060303
"V.12358",86.0924512803139,-13.9626090881567
"V.12359",86.6404236970457,-15.0044178422587
"V.12360",87.1840111323303,-16.0497526815198
"V.12361",87.7230769823844,-17.0985487191428
"V.12362",88.2581403415848,-18.1506112947363
"V.12363",88.7889894740674,-19.2061470215228
"V.12364",89.3162527572357,-20.2647699938141
"V.12365",89.8400326439273,-21.3264955795359
"V.12366",90.360766266249,-22.3911342409387
"V.12367",90.8783921524985,-23.4586637799077
"V.12368",91.3936343027276,-24.5288570926531
"V.12369",91.9068069056381,-25.6017039338909
"V.12370",92.418224149932,-26.6769003602033
"V.12371",92.9274147525565,-27.7551208527707
"V.12372",93.4355739966162,-28.8351632982992
"V.12373",93.9433370897042,-29.9166827722357
"V.12374",94.451216296008,-30.9989091707513
"V.12375",94.7841333765327,-32.0608157564861
"V.12376",95.1298024202379,-33.1198195118236
"V.12377",95.4889132762297,-34.1753091348332
"V.12378",95.86194405775,-35.2267552858541
"V.12379",96.2498919724175,-36.2737925497658
"V.12380",96.6533717372576,-37.3161955303257
"V.12381",97.0733873900784,-38.3538412841286
"V.12382",97.5107585535802,-39.3865351507832
"V.12383",97.9663594919767,-40.4140995453712
"V.12384",98.4414264695078,-41.4364422603387
"V.12385",98.9371206183323,-42.4533925409565
"V.12386",99.4547806555275,-43.4648547645762
"V.12387",99.9956633359008,-44.4706001198606
"V.12388",100.561380584096,-45.4705534747288
"V.12389",101.153291607759,-46.4644621121815
"V.12390",101.773343010802,-47.4521723529625
"V.12391",102.422497849898,-48.4333119517619
"V.12392",103.103740917715,-49.4078091915935
"V.12393",103.819100780436,-50.3753191479041
"V.12394",104.571125098622,-51.3355617829379
"V.12395",105.362272740374,-52.2881614362904
"V.12396",106.195453366278,-53.2326912211385
"V.12397",107.073562976542,-54.1687037600916
"V.12398",108.000003005374,-55.0955775059353
"V.12399",108.978202207736,-56.0128377605221
"V.12400",110.012163074481,-56.919630750206
"V.12401",111.105949568167,-57.8152495504076
"V.12402",112.264083274024,-58.6986935384138
"V.12403",113.490785248958,-59.5697407330763
"V.12404",114.791738210359,-60.4265196625627
"V.12405",116.172228724646,-61.2678555343357
"V.12406",117.638123924314,-62.0921842350754
"V.12407",119.195352413563,-62.8980919156235
"V.12408",120.850375551349,-63.683563670175
"V.12409",122.609244885276,-64.446680215573
"V.12410",124.478776944135,-65.1851807592023
"V.12411",126.464722747208,-65.8968045084476
"V.12412",128.573570974206,-66.5786691234791
"V.12413",130.810102757548,-67.2278717738997
"V.12414",133.178989946627,-67.841229591556
"V.12415",135.683060239759,-68.4153752931873
"V.12416",138.323051297374,-68.9468459728843
"V.12417",141.097077987261,-69.4320079700087
"V.12418",144.000004007165,-69.867070529571
"V.12419",109.469777752491,46.1183866722207
"V.12420",110.902601176197,45.5116029116406
"V.12421",112.297161880174,44.8783282623645
"V.12422",113.653172996475,44.2197067810785
"V.12423",114.968954298565,43.5360594866736
"V.12424",116.246267975249,42.8292237000365
"V.12425",117.485155007662,42.1000327042459
"V.12426",118.686421358127,41.349637386177
"V.12427",119.850367554968,40.5785500100176
"V.12428",120.978031786937,39.7880888022775
"V.12429",122.070069752195,38.9790016686707
"V.12430",123.12749231874,38.1522755715323
"V.12431",124.150873222461,37.3085901146848
"V.12432",125.141578501193,36.4489834868821
"V.12433",126.10056438142,35.5741455372301
"V.12434",127.028787089624,34.6850085865508
"V.12435",127.926601795644,33.7813301631285
"V.12436",128.795552122231,32.8650671161605
"V.12437",129.636771880789,31.9371654268467
"V.12438",130.451217297799,30.9989091707513
"V.12439",131.067204738286,30.0363135355484
"V.12440",131.675405763119,29.0738032777102
"V.12441",132.276284825162,28.1120033595457
"V.12442",132.870074150846,27.1513509131618
"V.12443",133.45752506098,26.1922591650032
"V.12444",134.038951744267,25.2348681339479
"V.12445",134.614982578109,24.2792922256645
"V.12446",135.1860000531,23.3256441382744
"V.12447",135.752386659835,22.3739938812166
"V.12448",136.314757115337,21.4243773129841
"V.12449",136.873521230957,20.4768507826376
"V.12450",137.429225421829,19.5313852618731
"V.12451",137.982197537034,18.588040514846
"V.12452",138.532956670947,17.6467277490969
"V.12453",139.081776031136,16.7074862382137
"V.12454",139.629188372355,15.7702408501154
"V.12455",140.174975128553,14.8350496414099
"V.12456",140.720229129995,13.9017563715201
"V.12457",141.265196263492,12.9703695781824
"V.12458",141.810381963042,12.0407833934646
"V.12459",142.356059436213,11.1129423220797
"V.12460",142.902679475489,10.1868079442137
"V.12461",143.450528948816,9.2622829296709
"V.12462",144.000004007165,8.33937496241407
"V.12463",144.551418839239,7.41790133488296
"V.12464",145.105210577143,6.49796236548098
"V.12465",145.661679749202,5.57941547400922
"V.12466",146.221222506388,4.66230633735774
"V.12467",146.783825188322,3.74585076443247
"V.12468",147.350157153543,2.83071619278137
"V.12469",147.920477949239,1.91678394786759
"V.12470",148.495197386761,1.00413193653637
"V.12471",149.074561352918,0.0925866693147475
"V.12472",149.659075281709,-0.81765603280739
"V.12473",150.248875776918,-1.72663777795508
"V.12474",150.844468272543,-2.63430748645189
"V.12475",151.445921070476,-3.5407643027625
"V.12476",152.053835227364,-4.44576628877989
"V.12477",152.668306365855,-5.34918900699513
"V.12478",153.289785278434,-6.2509084467861
"V.12479",153.918504191534,-7.15072269068546
"V.12480",154.554613369316,-8.04841146509247
"V.12481",155.198112811779,-8.94359825582914
"V.12482",155.849016179303,-9.8356371831321
"V.12483",156.416577578575,-10.8609091954799
"V.12484",156.979945241696,-11.8906601043759
"V.12485",157.538531772398,-12.9246628060303
"V.12486",158.092460114086,-13.9626090881567
"V.12487",158.640432530817,-15.0044178422587
"V.12488",159.184019966102,-16.0497526815198
"V.12489",159.723085816156,-17.0985487191428
"V.12490",160.258149175357,-18.1506112947363
"V.12491",160.78899147765,-19.2061470215228
"V.12492",161.316268421197,-20.2647699938141
"V.12493",161.84003464751,-21.3264955795359
"V.12494",162.360768269832,-22.3911342409387
"V.12495",162.87840098627,-23.4586637799077
"V.12496",163.393643136499,-24.5288570926531
"V.12497",163.906808909221,-25.6017039338909
"V.12498",164.418226153515,-26.6769003602033
"V.12499",164.927416756139,-27.7551208527707
"V.12500",165.435582830388,-28.8351632982992
"V.12501",165.943339093287,-29.9166827722357
"V.12502",166.45121829959,-30.9989091707513
"V.12503",166.784135380115,-32.0608157564861
"V.12504",167.12981125401,-33.1198195118236
"V.12505",167.488915279812,-34.1753091348332
"V.12506",167.861952891522,-35.2267552858541
"V.12507",168.249893976,-36.2737925497658
"V.12508",168.653380571029,-37.3161955303257
"V.12509",169.07339622385,-38.3538412841286
"V.12510",169.510760557163,-39.3865351507832
"V.12511",169.966361495559,-40.4140995453712
"V.12512",170.44142847309,-41.4364422603387
"V.12513",170.937122621915,-42.4533925409565
"V.12514",171.45478265911,-43.4648547645762
"V.12515",171.995665339483,-44.4706001198606
"V.12516",172.561382587679,-45.4705534747288
"V.12517",173.15330044153,-46.4644621121815
"V.12518",173.773345014384,-47.4521723529625
"V.12519",174.422499853481,-48.4333119517619
"V.12520",175.103742921298,-49.4078091915935
"V.12521",175.819109614208,-50.3753191479041
"V.12522",176.571127102205,-51.3355617829379
"V.12523",177.362281574146,-52.2881614362904
"V.12524",178.195455369861,-53.2326912211385
"V.12525",179.073571810314,-54.1687037600916
"V.12526",-179.999994991044,-55.0955775059353
"V.12527",-179.021788958493,-56.0128377605221
"V.12528",-177.987834921936,-56.919630750206
"V.12529",-176.89404842825,-57.8152495504076
"V.12530",-175.735921552583,-58.6986935384138
"V.12531",-174.50920591727,-59.5697407330763
"V.12532",-173.20824612568,-60.4265196625627
"V.12533",-171.827769271772,-61.2678555343357
"V.12534",-170.361860411725,-62.0921842350754
"V.12535",-168.804645582854,-62.8980919156235
"V.12536",-167.149622445068,-63.683563670175
"V.12537",-165.390739450763,-64.446680215573
"V.12538",-163.521221052282,-65.1851807592023
"V.12539",-161.53527524921,-65.8968045084476
"V.12540",-159.426427022211,-66.5786691234791
"V.12541",-157.189895238869,-67.2278717738997
"V.12542",-154.820994389412,-67.841229591556
"V.12543",-152.316937756659,-68.4153752931873
"V.12544",-149.676946699044,-68.9468459728843
"V.12545",-146.902920009156,-69.4320079700087
"V.12546",-143.999993989252,-69.867070529571
"V.12547",-178.530220243927,46.1183866722207
"V.12548",-177.09739682022,45.5116029116406
"V.12549",-175.702836116244,44.8783282623645
"V.12550",-174.346824999943,44.2197067810785
"V.12551",-173.031043697853,43.5360594866736
"V.12552",-171.753730021169,42.8292237000365
"V.12553",-170.514842988755,42.1000327042459
"V.12554",-169.31357663829,41.349637386177
"V.12555",-168.14963044145,40.5785500100176
"V.12556",-167.021966209481,39.7880888022775
"V.12557",-165.929928244222,38.9790016686707
"V.12558",-164.872505677678,38.1522755715323
"V.12559",-163.849124773956,37.3085901146848
"V.12560",-162.858433155603,36.4489834868821
"V.12561",-161.899433614998,35.5741455372301
"V.12562",-160.971210906793,34.6850085865508
"V.12563",-160.073396200773,33.7813301631285
"V.12564",-159.204459534564,32.8650671161605
"V.12565",-158.363212455251,31.9371654268467
"V.12566",-157.548780698618,30.9989091707513
"V.12567",-156.932793258131,30.0363135355484
"V.12568",-156.324592233299,29.0738032777102
"V.12569",-155.723713171256,28.1120033595457
"V.12570",-155.129910185193,27.1513509131618
"V.12571",-154.542472935437,26.1922591650032
"V.12572",-153.961046252151,25.2348681339479
"V.12573",-153.385015418308,24.2792922256645
"V.12574",-152.813997943317,23.3256441382744
"V.12575",-152.247611336583,22.3739938812166
"V.12576",-151.685240881081,21.4243773129841
"V.12577",-151.12647676546,20.4768507826376
"V.12578",-150.570772574588,19.5313852618731
"V.12579",-150.017800459384,18.588040514846
"V.12580",-149.467027665092,17.6467277490969
"V.12581",-148.918221965282,16.7074862382137
"V.12582",-148.370809624062,15.7702408501154
"V.12583",-147.825022867865,14.8350496414099
"V.12584",-147.279768866422,13.9017563715201
"V.12585",-146.734801732925,12.9703695781824
"V.12586",-146.189629693753,12.0407833934646
"V.12587",-145.643938560204,11.1129423220797
"V.12588",-145.097318520928,10.1868079442137
"V.12589",-144.549469047602,9.2622829296709
"V.12590",-143.999993989252,8.33937496241407
"V.12591",-143.448579157179,7.41790133488296
"V.12592",-142.894787419274,6.49796236548098
"V.12593",-142.338318247215,5.57941547400922
"V.12594",-141.778775490029,4.66230633735774
"V.12595",-141.216186468474,3.74585076443247
"V.12596",-140.649854503253,2.83071619278137
"V.12597",-140.079533707557,1.91678394786759
"V.12598",-139.504800609657,1.00413193653637
"V.12599",-138.9254366435,0.0925866693147475
"V.12600",-138.340922714708,-0.81765603280739
"V.12601",-137.751122219499,-1.72663777795508
"V.12602",-137.155529723874,-2.63430748645189
"V.12603",-136.554076925941,-3.5407643027625
"V.12604",-135.946162769054,-4.44576628877989
"V.12605",-135.331691630562,-5.34918900699513
"V.12606",-134.710212717983,-6.2509084467861
"V.12607",-134.081493804883,-7.15072269068546
"V.12608",-133.445384627102,-8.04841146509247
"V.12609",-132.801885184638,-8.94359825582914
"V.12610",-132.150981817114,-9.8356371831321
"V.12611",-131.583420417843,-10.8609091954799
"V.12612",-131.020052754722,-11.8906601043759
"V.12613",-130.46146622402,-12.9246628060303
"V.12614",-129.907537882332,-13.9626090881567
"V.12615",-129.3595654656,-15.0044178422587
"V.12616",-128.815991690694,-16.0497526815198
"V.12617",-128.276898519883,-17.0985487191428
"V.12618",-127.741848821061,-18.1506112947363
"V.12619",-127.211006518768,-19.2061470215228
"V.12620",-126.683743235599,-20.2647699938141
"V.12621",-126.159949688529,-21.3264955795359
"V.12622",-125.639216066208,-22.3911342409387
"V.12623",-125.121597010147,-23.4586637799077
"V.12624",-124.606354859918,-24.5288570926531
"V.12625",-124.093189087197,-25.6017039338909
"V.12626",-123.581771842903,-26.6769003602033
"V.12627",-123.072594900657,-27.7551208527707
"V.12628",-122.564428826408,-28.8351632982992
"V.12629",-122.056645242752,-29.9166827722357
"V.12630",-121.548779696827,-30.9989091707513
"V.12631",-121.215848955924,-32.0608157564861
"V.12632",-120.870186742408,-33.1198195118236
"V.12633",-120.511082716605,-34.1753091348332
"V.12634",-120.138045104896,-35.2267552858541
"V.12635",-119.750117680796,-36.2737925497658
"V.12636",-119.346617425388,-37.3161955303257
"V.12637",-118.926615432946,-38.3538412841286
"V.12638",-118.489237439255,-39.3865351507832
"V.12639",-118.033636500858,-40.4140995453712
"V.12640",-117.558555862949,-41.4364422603387
"V.12641",-117.062875374503,-42.4533925409565
"V.12642",-116.545228997686,-43.4648547645762
"V.12643",-116.004332656934,-44.4706001198606
"V.12644",-115.438629069117,-45.4705534747288
"V.12645",-114.846697554887,-46.4644621121815
"V.12646",-114.226652982033,-47.4521723529625
"V.12647",-113.577484482559,-48.4333119517619
"V.12648",-112.896268735498,-49.4078091915935
"V.12649",-112.180902042588,-50.3753191479041
"V.12650",-111.428870894213,-51.3355617829379
"V.12651",-110.637716422272,-52.2881614362904
"V.12652",-109.804542626557,-53.2326912211385
"V.12653",-108.926426186103,-54.1687037600916
"V.12654",-107.999979327083,-55.0955775059353
"V.12655",-107.02178695491,-56.0128377605221
"V.12656",-105.987832918354,-56.919630750206
"V.12657",-104.894046424668,-57.8152495504076
"V.12658",-103.735919549001,-58.6986935384138
"V.12659",-102.50919025331,-59.5697407330763
"V.12660",-101.208257782476,-60.4265196625627
"V.12661",-99.827767268189,-61.2678555343357
"V.12662",-98.361872068521,-62.0921842350754
"V.12663",-96.804643579272,-62.8980919156235
"V.12664",-95.149634101864,-63.683563670175
"V.12665",-93.390723786802,-64.446680215573
"V.12666",-91.5212190487,-65.1851807592023
"V.12667",-89.535273245627,-65.8968045084476
"V.12668",-87.426411358251,-66.5786691234791
"V.12669",-85.189906895665,-67.2278717738997
"V.12670",-82.821006046208,-67.841229591556
"V.12671",-80.316922092698,-68.4153752931873
"V.12672",-77.676944695461,-68.9468459728843
"V.12673",-74.902931665952,-69.4320079700087
"V.12674",-71.99999198567,-69.867070529571
"V.12675",-106.530204579966,46.1183866722207
"V.12676",-105.097394816637,45.5116029116406
"V.12677",-103.702834112661,44.8783282623645
"V.12678",-102.34682299636,44.2197067810785
"V.12679",-101.031028033892,43.5360594866736
"V.12680",-99.753728017586,42.8292237000365
"V.12681",-98.514840985173,42.1000327042459
"V.12682",-97.313574634708,41.349637386177
"V.12683",-96.149628437867,40.5785500100176
"V.12684",-95.021964205898,39.7880888022775
"V.12685",-93.92992624064,38.9790016686707
"V.12686",-92.872503674095,38.1522755715323
"V.12687",-91.849122770374,37.3085901146848
"V.12688",-90.858417491642,36.4489834868821
"V.12689",-89.899404290659,35.5741455372301
"V.12690",-88.971208903211,34.6850085865508
"V.12691",-88.073394197191,33.7813301631285
"V.12692",-87.204430210225,32.8650671161605
"V.12693",-86.363224112046,31.9371654268467
"V.12694",-85.548765034657,30.9989091707513
"V.12695",-84.932763933792,30.0363135355484
"V.12696",-84.324576569338,29.0738032777102
"V.12697",-83.723711167673,28.1120033595457
"V.12698",-83.129921841989,27.1513509131618
"V.12699",-82.542470931855,26.1922591650032
"V.12700",-81.96103058819,25.2348681339479
"V.12701",-81.384999754348,24.2792922256645
"V.12702",-80.813995939734,23.3256441382744
"V.12703",-80.247609333,22.3739938812166
"V.12704",-79.685238877498,21.4243773129841
"V.12705",-79.126474761878,20.4768507826376
"V.12706",-78.570770571006,19.5313852618731
"V.12707",-78.017798455801,18.588040514846
"V.12708",-77.467039321888,17.6467277490969
"V.12709",-76.918219961699,16.7074862382137
"V.12710",-76.370793960101,15.7702408501154
"V.12711",-75.825007203904,14.8350496414099
"V.12712",-75.27976686284,13.9017563715201
"V.12713",-74.734799729343,12.9703695781824
"V.12714",-74.189614029793,12.0407833934646
"V.12715",-73.643936556622,11.1129423220797
"V.12716",-73.097302856967,10.1868079442137
"V.12717",-72.549467044019,9.2622829296709
"V.12718",-71.99999198567,8.33937496241407
"V.12719",-71.44854983284,7.41790133488296
"V.12720",-70.894785415692,6.49796236548098
"V.12721",-70.338316243633,5.57941547400922
"V.12722",-69.778759826068,4.66230633735774
"V.12723",-69.216170804513,3.74585076443247
"V.12724",-68.649838839292,2.83071619278137
"V.12725",-68.079518043596,1.91678394786759
"V.12726",-67.504798606074,1.00413193653637
"V.12727",-66.925434639917,0.0925866693147475
"V.12728",-66.340934371504,-0.81765603280739
"V.12729",-65.751133876295,-1.72663777795508
"V.12730",-65.15554138067,-2.63430748645189
"V.12731",-64.554074922359,-3.5407643027625
"V.12732",-63.946160765471,-4.44576628877989
"V.12733",-63.33168962698,-5.34918900699513
"V.12734",-62.710224374779,-6.2509084467861
"V.12735",-62.081491801301,-7.15072269068546
"V.12736",-61.445382623519,-8.04841146509247
"V.12737",-60.801869520677,-8.94359825582914
"V.12738",-60.150979813532,-9.8356371831321
"V.12739",-59.58341841426,-10.8609091954799
"V.12740",-59.020037090761,-11.8906601043759
"V.12741",-58.461464220437,-12.9246628060303
"V.12742",-57.907535878749,-13.9626090881567
"V.12743",-57.359563462018,-15.0044178422587
"V.12744",-56.815989687111,-16.0497526815198
"V.12745",-56.2768965163,-17.0985487191428
"V.12746",-55.741846817478,-18.1506112947363
"V.12747",-55.211004515185,-19.2061470215228
"V.12748",-54.683741232017,-20.2647699938141
"V.12749",-54.159947684947,-21.3264955795359
"V.12750",-53.639214062625,-22.3911342409387
"V.12751",-53.121595006565,-23.4586637799077
"V.12752",-52.606352856336,-24.5288570926531
"V.12753",-52.093187083614,-25.6017039338909
"V.12754",-51.58176983932,-26.6769003602033
"V.12755",-51.072565576318,-27.7551208527707
"V.12756",-50.564399502069,-28.8351632982992
"V.12757",-50.05664323917,-29.9166827722357
"V.12758",-49.548777693244,-30.9989091707513
"V.12759",-49.215846952341,-32.0608157564861
"V.12760",-48.870184738825,-33.1198195118236
"V.12761",-48.511080713023,-34.1753091348332
"V.12762",-48.138043101313,-35.2267552858541
"V.12763",-47.750088356457,-36.2737925497658
"V.12764",-47.346615421806,-37.3161955303257
"V.12765",-46.926586108607,-38.3538412841286
"V.12766",-46.489235435672,-39.3865351507832
"V.12767",-46.033634497276,-40.4140995453712
"V.12768",-45.558553859366,-41.4364422603387
"V.12769",-45.06287337092,-42.4533925409565
"V.12770",-44.545199673347,-43.4648547645762
"V.12771",-44.004330653352,-44.4706001198606
"V.12772",-43.438599744778,-45.4705534747288
"V.12773",-42.846695551304,-46.4644621121815
"V.12774",-42.226650978451,-47.4521723529625
"V.12775",-41.577482478976,-48.4333119517619
"V.12776",-40.896239411159,-49.4078091915935
"V.12777",-40.180900039005,-50.3753191479041
"V.12778",-39.42886889063,-51.3355617829379
"V.12779",-38.637714418689,-52.2881614362904
"V.12780",-37.804540622974,-53.2326912211385
"V.12781",-36.926424182521,-54.1687037600916
"V.12782",-35.9999773235,-55.0955775059353
"V.12783",-35.021784951328,-56.0128377605221
"V.12784",-33.987830914771,-56.919630750206
"V.12785",-32.894044421085,-57.8152495504076
"V.12786",-31.735917545418,-58.6986935384138
"V.12787",-30.509215570484,-59.5697407330763
"V.12788",-29.208255778893,-60.4265196625627
"V.12789",-27.827765264607,-61.2678555343357
"V.12790",-26.361870064939,-62.0921842350754
"V.12791",-24.804641575689,-62.8980919156235
"V.12792",-23.149604777525,-63.683563670175
"V.12793",-21.390749103977,-64.446680215573
"V.12794",-19.521217045117,-65.1851807592023
"V.12795",-17.5352712420440,-65.8968045084476
"V.12796",-15.4264093546680,-66.5786691234791
"V.12797",-13.1899048920820,-67.2278717738997
"V.12798",-10.8210040426250,-67.841229591556
"V.12799",-8.316920089115,-68.4153752931873
"V.12800",-5.67694269187803,-68.9468459728843
