"","long","lat"
"V.1305",-4.56206457403601,-2.55231405367365
"V.1306",-3.45016441867102,-4.28612897306424
"V.1307",-2.32157128097498,-6.02170223927928
"V.1308",-1.17256953803798,-7.75694765641416
"V.1309",1.00179129844946e-05,-9.49202317259344
"V.1310",1.19925293876389,-11.2266333821355
"V.1311",2.42790471926281,-12.9609763605263
"V.1312",3.68831666595887,-14.6933846878347
"V.1313",4.98327741702415,-16.4223548686696
"V.1314",6.31454233107535,-18.1447219641245
"V.1315",7.32454801685452,-20.3456889524585
"V.1316",8.31558712108221,-22.5635128476642
"V.1317",9.28774843621764,-24.795464989168
"V.1318",10.2420675896937,-27.038801348471
"V.1319",11.1806166901498,-29.2902280668458
"V.1320",11.4876191791899,-31.4143759175848
"V.1321",11.8184709812644,-33.5280633336099
"V.1322",12.1751998087831,-35.6287187486985
"V.1323",12.5606188459105,-37.7157411062039
"V.1324",12.9780151211845,-39.7880888022775
"V.1325",13.432071583055,-41.8463321577149
"V.1326",13.9275386280896,-43.890959531042
"V.1327",14.4695184075984,-45.9227563940132
"V.1328",15.061757280341,-47.9413231805621
"V.1329",15.7149538838787,-49.9481249662657
"V.1330",16.4388087943802,-51.9437081662574
"V.1331",17.2446054843543,-53.9286328560494
"V.1332",18.1466207567137,-55.9028068280878
"V.1333",19.162908508982,-57.8662300823726
"V.1334",20.3156412427523,-59.8182913169731
"V.1335",21.6326263656832,-61.7581333431484
"V.1336",23.1496301633632,-63.683563670175
"V.1337",24.9136733655862,-65.5917272789798
"V.1338",26.9860586277002,-67.478013791873
"V.1339",29.4444639835885,-69.3377855104083
"V.1340",32.400166875209,-71.1589461695655
"V.1341",36.0000010017913,-72.92696795698
"V.1342",40.4393370943544,-74.6200147578752
"V.1343",45.9711038880532,-76.206619890745
"V.1344",52.8986471594007,-77.6391564465068
"V.1345",61.5265011378258,-78.8515013638057
"V.1346",72.0000020035825,-79.7574644855054
"V.1347",38.4658768770843,35.470309586373
"V.1348",40.8170328950778,34.042506351706
"V.1349",43.0521849802078,32.5313372431245
"V.1350",45.1724225476469,30.9444384121204
"V.1351",47.1806211070357,29.2902280668458
"V.1352",48.4779028417583,27.4792119461534
"V.1353",49.7368330642913,25.668685891534
"V.1354",50.9603350955994,23.8617849598165
"V.1355",52.1523328793609,22.0599127548754
"V.1356",53.3162517554444,20.2647699938141
"V.1357",54.4565791581347,18.4766845257127
"V.1358",55.5769350876919,16.6957229449156
"V.1359",56.6804921669855,14.921419091012
"V.1360",57.7683056602421,13.1538019923059
"V.1361",58.8457953225683,11.3923295025318
"V.1362",59.9160449843743,9.63647825844462
"V.1363",60.9818003817064,7.8854030241346
"V.1364",62.0458140808002,6.13873710382063
"V.1365",63.1110708743229,4.39577271914998
"V.1366",64.1802686869967,2.65590198328653
"V.1367",65.256037141652,0.918201113145032
"V.1368",66.3409375592277,-0.81765603280739
"V.1369",67.4379274116343,-2.55231405367365
"V.1370",68.5498207368098,-4.28612897306424
"V.1371",69.6784275348844,-6.02170223927928
"V.1372",70.8274087872531,-7.75694765641416
"V.1373",72.0000020035825,-9.49202317259344
"V.1374",73.1992534482425,-11.2266333821355
"V.1375",74.4279020270903,-12.9609763605263
"V.1376",75.6883178157678,-14.6933846878347
"V.1377",76.9832807012672,-16.4223548686696
"V.1378",78.3145460422052,-18.1447219641245
"V.1379",79.3245466053425,-20.3456889524585
"V.1380",80.3155865633438,-22.5635128476642
"V.1381",81.2877478784792,-24.795464989168
"V.1382",82.2420687395026,-27.038801348471
"V.1383",83.1806186937324,-29.2902280668458
"V.1384",83.4876220365461,-31.4143759175848
"V.1385",83.8184695697524,-33.5280633336099
"V.1386",84.175203519913,-35.6287187486985
"V.1387",84.5606174343984,-37.7157411062039
"V.1388",84.978017124767,-39.7880888022775
"V.1389",85.4320744404112,-41.8463321577149
"V.1390",85.9275431929931,-43.890959531042
"V.1391",86.4695187036336,-45.9227563940132
"V.1392",87.0617575763762,-47.9413231805621
"V.1393",87.7149558874612,-49.9481249662657
"V.1394",88.43881250551,-51.9437081662574
"V.1395",89.2446040728423,-53.9286328560494
"V.1396",90.1466261753908,-55.9028068280878
"V.1397",91.1629173427537,-57.8662300823726
"V.1398",92.3156483689768,-59.8182913169731
"V.1399",93.6326317843603,-61.7581333431484
"V.1400",95.1496372895876,-63.683563670175
"V.1401",96.913677076716,-65.5917272789798
"V.1402",98.9860657539246,-67.478013791873
"V.1403",101.444469402266,-69.3377855104083
"V.1404",104.400172293886,-71.1589461695655
"V.1405",108.000003005374,-72.92696795698
"V.1406",112.439339097937,-74.6200147578752
"V.1407",117.97110930673,-76.206619890745
"V.1408",124.898655993172,-77.6391564465068
"V.1409",133.526509971597,-78.8515013638057
"V.1410",144.000004007165,-79.7574644855054
"V.1411",110.465885710856,35.470309586373
"V.1412",112.817041728849,34.042506351706
"V.1413",115.05218698379,32.5313372431245
"V.1414",117.172427966324,30.9444384121204
"V.1415",119.180626525713,29.2902280668458
"V.1416",120.477898015152,27.4792119461534
"V.1417",121.736838482968,25.668685891534
"V.1418",122.960343929371,23.8617849598165
"V.1419",124.152334882943,22.0599127548754
"V.1420",125.316267419405,20.2647699938141
"V.1421",126.456581161717,18.4766845257127
"V.1422",127.576950751653,16.6957229449156
"V.1423",128.680490755473,14.921419091012
"V.1424",129.768321324203,13.1538019923059
"V.1425",130.845797326151,11.3923295025318
"V.1426",131.916060648335,9.63647825844462
"V.1427",132.981816045667,7.8854030241346
"V.1428",134.045822914572,6.13873710382063
"V.1429",135.111086538284,4.39577271914998
"V.1430",136.180284350958,2.65590198328653
"V.1431",137.256039145235,0.918201113145032
"V.1432",138.340946392999,-0.81765603280739
"V.1433",139.437943075595,-2.55231405367365
"V.1434",140.549829570581,-4.28612897306424
"V.1435",141.678436368656,-6.02170223927928
"V.1436",142.827424451214,-7.75694765641416
"V.1437",144.000004007165,-9.49202317259344
"V.1438",145.199262282014,-11.2266333821355
"V.1439",146.427917691051,-12.9609763605263
"V.1440",147.68831981935,-14.6933846878347
"V.1441",148.98328270485,-16.4223548686696
"V.1442",150.314554875977,-18.1447219641245
"V.1443",151.324562269303,-20.3456889524585
"V.1444",152.315595397116,-22.5635128476642
"V.1445",153.28776354244,-24.795464989168
"V.1446",154.242077573274,-27.038801348471
"V.1447",155.180627527504,-29.2902280668458
"V.1448",155.487630870318,-31.4143759175848
"V.1449",155.818471573335,-33.5280633336099
"V.1450",156.175212353685,-35.6287187486985
"V.1451",156.56062626817,-37.7157411062039
"V.1452",156.97801912835,-39.7880888022775
"V.1453",157.432076443994,-41.8463321577149
"V.1454",157.927552026765,-43.890959531042
"V.1455",158.469527537405,-45.9227563940132
"V.1456",159.061773240337,-47.9413231805621
"V.1457",159.714957891044,-49.9481249662657
"V.1458",160.438821339282,-51.9437081662574
"V.1459",161.244619736803,-53.9286328560494
"V.1460",162.146628178973,-55.9028068280878
"V.1461",163.162919346336,-57.8662300823726
"V.1462",164.315650372559,-59.8182913169731
"V.1463",165.632633787943,-61.7581333431484
"V.1464",167.149646123359,-63.683563670175
"V.1465",168.913679080299,-65.5917272789798
"V.1466",170.986067757507,-67.478013791873
"V.1467",173.444471405848,-69.3377855104083
"V.1468",176.400181127658,-71.1589461695655
"V.1469",-179.999994991044,-72.92696795698
"V.1470",-175.560658898481,-74.6200147578752
"V.1471",-170.028888689687,-76.206619890745
"V.1472",-163.101342003245,-77.6391564465068
"V.1473",-154.47348802482,-78.8515013638057
"V.1474",-143.999993989252,-79.7574644855054
"V.1475",-177.534119115751,35.470309586373
"V.1476",-175.182963097757,34.042506351706
"V.1477",-172.947811012627,32.5313372431245
"V.1478",-170.827570030093,30.9444384121204
"V.1479",-168.819371470705,29.2902280668458
"V.1480",-167.522086320887,27.4792119461534
"V.1481",-166.263159513449,25.668685891534
"V.1482",-165.039654067046,23.8617849598165
"V.1483",-163.847663113474,22.0599127548754
"V.1484",-162.683730577012,20.2647699938141
"V.1485",-161.5434168347,18.4766845257127
"V.1486",-160.423060905143,16.6957229449156
"V.1487",-159.319507240944,14.921419091012
"V.1488",-158.231676672214,13.1538019923059
"V.1489",-157.154200670267,11.3923295025318
"V.1490",-156.083937348082,9.63647825844462
"V.1491",-155.01818195075,7.8854030241346
"V.1492",-153.954175081846,6.13873710382063
"V.1493",-152.888911458134,4.39577271914998
"V.1494",-151.81971364546,2.65590198328653
"V.1495",-150.743958851183,0.918201113145032
"V.1496",-149.659051603418,-0.81765603280739
"V.1497",-148.562068581201,-2.55231405367365
"V.1498",-147.450168425836,-4.28612897306424
"V.1499",-146.321561627761,-6.02170223927928
"V.1500",-145.172573545204,-7.75694765641416
"V.1501",-143.999993989252,-9.49202317259344
"V.1502",-142.800735714403,-11.2266333821355
"V.1503",-141.572080305366,-12.9609763605263
"V.1504",-140.311664516689,-14.6933846878347
"V.1505",-139.016715291568,-16.4223548686696
"V.1506",-137.685443120441,-18.1447219641245
"V.1507",-136.675435727114,-20.3456889524585
"V.1508",-135.684402599302,-22.5635128476642
"V.1509",-134.712234453977,-24.795464989168
"V.1510",-133.757920423143,-27.038801348471
"V.1511",-132.819370468913,-29.2902280668458
"V.1512",-132.5123671261,-31.4143759175848
"V.1513",-132.181526423083,-33.5280633336099
"V.1514",-131.824785642733,-35.6287187486985
"V.1515",-131.439371728247,-37.7157411062039
"V.1516",-131.021978868068,-39.7880888022775
"V.1517",-130.567907892045,-41.8463321577149
"V.1518",-130.072445969653,-43.890959531042
"V.1519",-129.530456798634,-45.9227563940132
"V.1520",-128.93822475608,-47.9413231805621
"V.1521",-128.285040105374,-49.9481249662657
"V.1522",-127.561176657136,-51.9437081662574
"V.1523",-126.755378259614,-53.9286328560494
"V.1524",-125.853356157066,-55.9028068280878
"V.1525",-124.837078650081,-57.8662300823726
"V.1526",-123.68433396348,-59.8182913169731
"V.1527",-122.367364208475,-61.7581333431484
"V.1528",-120.850351873058,-63.683563670175
"V.1529",-119.086332576497,-65.5917272789798
"V.1530",-117.013943899289,-67.478013791873
"V.1531",-114.555512930191,-69.3377855104083
"V.1532",-111.59981686876,-71.1589461695655
"V.1533",-107.999979327083,-72.92696795698
"V.1534",-103.560656894898,-74.6200147578752
"V.1535",-98.028886686105,-76.206619890745
"V.1536",-91.101353660041,-77.6391564465068
"V.1537",-82.473486021237,-78.8515013638057
"V.1538",-71.99999198567,-79.7574644855054
"V.1539",-105.534117112168,35.470309586373
"V.1540",-103.182947433796,34.042506351706
"V.1541",-100.947809009045,32.5313372431245
"V.1542",-98.827554366133,30.9444384121204
"V.1543",-96.819369467122,29.2902280668458
"V.1544",-95.522097977683,27.4792119461534
"V.1545",-94.263157509867,25.668685891534
"V.1546",-93.039652063464,23.8617849598165
"V.1547",-91.847647449513,22.0599127548754
"V.1548",-90.68372857343,20.2647699938141
"V.1549",-89.543414831118,18.4766845257127
"V.1550",-88.423045241182,16.6957229449156
"V.1551",-87.319505237362,14.921419091012
"V.1552",-86.231674668632,13.1538019923059
"V.1553",-85.154198666684,11.3923295025318
"V.1554",-84.0839353445,9.63647825844462
"V.1555",-83.018179947168,7.8854030241346
"V.1556",-81.954173078263,6.13873710382063
"V.1557",-80.888909454551,4.39577271914998
"V.1558",-79.819711641877,2.65590198328653
"V.1559",-78.7439568476,0.918201113145032
"V.1560",-77.659049599836,-0.81765603280739
"V.1561",-76.562066577618,-2.55231405367365
"V.1562",-75.450166422253,-4.28612897306424
"V.1563",-74.321545963801,-6.02170223927928
"V.1564",-73.172571541621,-7.75694765641416
"V.1565",-71.99999198567,-9.49202317259344
"V.1566",-70.800720050442,-11.2266333821355
"V.1567",-69.572078301784,-12.9609763605263
"V.1568",-68.311662513106,-14.6933846878347
"V.1569",-67.016713287985,-16.4223548686696
"V.1570",-65.685454777236,-18.1447219641245
"V.1571",-64.675433723532,-20.3456889524585
"V.1572",-63.684400595719,-22.5635128476642
"V.1573",-62.712246110773,-24.795464989168
"V.1574",-61.757904759182,-27.038801348471
"V.1575",-60.819354804953,-29.2902280668458
"V.1576",-60.512378782895,-31.4143759175848
"V.1577",-60.1815244195,-33.5280633336099
"V.1578",-59.824769978772,-35.6287187486985
"V.1579",-59.439356064286,-37.7157411062039
"V.1580",-59.021976864485,-39.7880888022775
"V.1581",-58.567905888463,-41.8463321577149
"V.1582",-58.07244396607,-43.890959531042
"V.1583",-57.530454795051,-45.9227563940132
"V.1584",-56.938222752498,-47.9413231805621
"V.1585",-56.285038101791,-49.9481249662657
"V.1586",-55.561174653553,-51.9437081662574
"V.1587",-54.755376256032,-53.9286328560494
"V.1588",-53.853354153483,-55.9028068280878
"V.1589",-52.837076646499,-57.8662300823726
"V.1590",-51.684331959897,-59.8182913169731
"V.1591",-50.367362204892,-61.7581333431484
"V.1592",-48.850349869476,-63.683563670175
"V.1593",-47.086303252158,-65.5917272789798
"V.1594",-45.013914574949,-67.478013791873
"V.1595",-42.555510926608,-69.3377855104083
"V.1596",-39.599814865177,-71.1589461695655
"V.1597",-35.9999773235,-72.92696795698
"V.1598",-31.560654891315,-74.6200147578752
"V.1599",-26.028884682522,-76.206619890745
"V.1600",-19.1013243357020,-77.6391564465068
"V.1601",-10.4734840176550,-78.8515013638057
"V.1602",8.40255118411251e-06,-79.7574644855054
"V.1603",-33.46059495236,37.5051663740924
"V.1604",-31.041259986071,36.1052098206716
"V.1605",-28.745059670139,34.6184142421432
"V.1606",-26.56964441949,33.0525592239719
"V.1607",-24.512364120726,31.4143759175848
"V.1608",-22.5683829999140,29.7136758897245
"V.1609",-21.283870303844,27.8792492956519
"V.1610",-20.03634991232,26.0456098808811
"V.1611",-18.8230624289150,24.2153155512563
"V.1612",-17.6392267212120,22.3911342409387
"V.1613",-16.481673581435,20.5739863179189
"V.1614",-15.3460316885150,18.764175725615
"V.1615",-14.228667381815,16.9616563602501
"V.1616",-13.126302170531,15.1662250236963
"V.1617",-12.037843224398,13.3777391357549
"V.1618",-10.9579629958620,11.595681309596
"V.1619",-9.88362888093297,9.8193266913941
"V.1620",-8.811862917131,8.04827315376178
"V.1621",-7.74001499105901,6.28188591599305
"V.1622",-6.66505249872603,4.51955154172307
"V.1623",-5.58440728900302,2.76042330093818
"V.1624",-4.49518336168302,1.00413193653637
"V.1625",-3.39481256563698,-0.749936894981682
"V.1626",-2.28039890065799,-2.50212667742604
"V.1627",-1.15002991377702,-4.25501490007389
"V.1628",1.00179129844946e-05,-6.00655842922889
"V.1629",1.17258969451316,-7.75694765641416
"V.1630",2.37082333426513,-9.50586625849376
"V.1631",3.59738038112297,-11.2534615114217
"V.1632",4.85529674745104,-12.9981727169725
"V.1633",6.14567657601736,-14.7386142005185
"V.1634",7.47071918773467,-16.4716978627811
"V.1635",8.50843921984482,-18.6431225754076
"V.1636",9.5282470808566,-20.8318071760667
"V.1637",10.5285743885819,-23.035355975907
"V.1638",11.5114573931669,-25.2517096728938
"V.1639",12.4778967173252,-27.4792119461534
"V.1640",13.4316079839651,-29.7136758897245
"V.1641",13.8088470157877,-31.8413447029806
"V.1642",14.2153764600923,-33.9584028173611
"V.1643",14.653252203819,-36.0626372515749
"V.1644",15.1274858982713,-38.1522755715323
"V.1645",15.6415600861523,-40.226737211154
"V.1646",16.2010943056016,-42.2863500195201
"V.1647",16.8119369060961,-44.3314691664674
"V.1648",17.4808651428396,-46.3624020105086
"V.1649",18.2131502143242,-48.3786977591585
"V.1650",19.0214928573115,-50.3812989785224
"V.1651",19.9177895537883,-52.3704925365457
"V.1652",20.9166739840514,-54.3459335086751
"V.1653",22.0356058191666,-56.3070857250609
"V.1654",23.2968787965849,-58.2530032045029
"V.1655",24.7274585031495,-60.1822584374647
"V.1656",26.3618715451148,-62.0921842350754
"V.1657",28.2430815199074,-63.9791605970748
"V.1658",30.4268193560602,-65.8378326551537
"V.1659",32.9811837471453,-67.6628660315703
"V.1660",35.9999975866967,-69.4415155933333
"V.1661",39.599831713279,-71.1589461695655
"V.1662",43.92767862802,-72.7939568530832
"V.1663",49.1596786643306,-74.3177652267238
"V.1664",55.4902463267461,-75.6892877026299
"V.1665",63.0840984572905,-76.8560274468407
"V.1666",72.0000088337717,-77.7531318131868
"V.1667",38.539383372932,37.5051663740924
"V.1668",40.9587319995989,36.1052098206716
"V.1669",43.2549391457196,34.6184142421432
"V.1670",45.4303475661795,33.0525592239719
"V.1671",47.4876176196603,31.4143759175848
"V.1672",49.431612400851,29.7136758897245
"V.1673",50.7161114365419,27.8792492956519
"V.1674",51.9636454884447,26.0456098808811
"V.1675",53.1769398020383,24.2153155512563
"V.1676",54.3607652644578,22.3911342409387
"V.1677",55.5183081589511,20.5739863179189
"V.1678",56.6539637122492,18.764175725615
"V.1679",57.7713314340445,16.9616563602501
"V.1680",58.8736966453278,15.1662250236963
"V.1681",59.9621419310827,13.3777391357549
"V.1682",61.0420221596184,11.595681309596
"V.1683",62.1163631047372,9.8193266913941
"V.1684",63.1881358987281,8.04827315376178
"V.1685",64.2599906549891,6.28188591599305
"V.1686",65.334939486944,4.51955154172307
"V.1687",66.4155983570451,2.76042330093818
"V.1688",67.5048222843654,1.00413193653637
"V.1689",68.6051657596544,-0.749936894981682
"V.1690",69.7196067453904,-2.50212667742604
"V.1691",70.8499689020816,-4.25501490007389
"V.1692",72.0000020035825,-6.00655842922889
"V.1693",73.1725883897228,-7.75694765641416
"V.1694",74.3708221361965,-9.50586625849376
"V.1695",75.5973806771582,-11.2534615114217
"V.1696",76.8552966165995,-12.9981727169725
"V.1697",78.1456764451658,-14.7386142005185
"V.1698",79.4707194837699,-16.4716978627811
"V.1699",80.5084437847483,-18.6431225754076
"V.1700",81.5282456693446,-20.8318071760667
"V.1701",82.5285746846171,-23.035355975907
"V.1702",83.5114593967495,-25.2517096728938
"V.1703",84.4778970133604,-27.4792119461534
"V.1704",85.4316099875476,-29.7136758897245
"V.1705",85.8088481655966,-31.8413447029806
"V.1706",86.2153810249958,-33.9584028173611
"V.1707",86.653250792307,-36.0626372515749
"V.1708",87.1274844867593,-38.1522755715323
"V.1709",87.6415655048294,-40.226737211154
"V.1710",88.2010946016369,-42.2863500195201
"V.1711",88.8119389096786,-44.3314691664674
"V.1712",89.4808671464222,-46.3624020105086
"V.1713",90.213159048096,-48.3786977591585
"V.1714",91.0214982759886,-50.3812989785224
"V.1715",91.9177966800127,-52.3704925365457
"V.1716",92.9166776951812,-54.3459335086751
"V.1717",94.035612945391,-56.3070857250609
"V.1718",95.2968825077148,-58.2530032045029
"V.1719",96.727465629374,-60.1822584374647
"V.1720",98.3618752562446,-62.0921842350754
"V.1721",100.243086938585,-63.9791605970748
"V.1722",102.426828189832,-65.8378326551537
"V.1723",104.981189165822,-67.6628660315703
"V.1724",108.000003005374,-69.4415155933333
"V.1725",111.599840547051,-71.1589461695655
"V.1726",115.927680631603,-72.7939568530832
"V.1727",121.159687498102,-74.3177652267238
"V.1728",127.490261990707,-75.6892877026299
"V.1729",135.084107291062,-76.8560274468407
"V.1730",144.000017667543,-77.7531318131868
"V.1731",110.539399036893,37.5051663740924
"V.1732",112.958740833371,36.1052098206716
"V.1733",115.254947979491,34.6184142421432
"V.1734",117.430349569762,33.0525592239719
"V.1735",119.487629868527,31.4143759175848
"V.1736",121.431610989339,29.7136758897245
"V.1737",122.716123685408,27.8792492956519
"V.1738",123.963657737311,26.0456098808811
"V.1739",125.176945220715,24.2153155512563
"V.1740",126.36076726804,22.3911342409387
"V.1741",127.518320407817,20.5739863179189
"V.1742",128.653975961115,18.764175725615
"V.1743",129.771340267816,16.9616563602501
"V.1744",130.8737054791,15.1662250236963
"V.1745",131.962150764854,13.3777391357549
"V.1746",133.04203099339,11.595681309596
"V.1747",134.116378768698,9.8193266913941
"V.1748",135.1881447325,8.04827315376178
"V.1749",136.26000631895,6.28188591599305
"V.1750",137.334941490527,4.51955154172307
"V.1751",138.415614021006,2.76042330093818
"V.1752",139.504824287948,1.00413193653637
"V.1753",140.605181423615,-0.749936894981682
"V.1754",141.719622409351,-2.50212667742604
"V.1755",142.849977735853,-4.25501490007389
"V.1756",144.000004007165,-6.00655842922889
"V.1757",145.172597223495,-7.75694765641416
"V.1758",146.370830969968,-9.50586625849376
"V.1759",147.597396341119,-11.2534615114217
"V.1760",148.85531228056,-12.9981727169725
"V.1761",150.145685278937,-14.7386142005185
"V.1762",151.470728317542,-16.4716978627811
"V.1763",152.50845261852,-18.6431225754076
"V.1764",153.528254503116,-20.8318071760667
"V.1765",154.5285766882,-23.035355975907
"V.1766",155.511468230521,-25.2517096728938
"V.1767",156.477912677321,-27.4792119461534
"V.1768",157.431625651509,-29.7136758897245
"V.1769",157.808856999368,-31.8413447029806
"V.1770",158.215389858767,-33.9584028173611
"V.1771",158.653259626079,-36.0626372515749
"V.1772",159.127493320531,-38.1522755715323
"V.1773",159.641574338601,-40.226737211154
"V.1774",160.201103435409,-42.2863500195201
"V.1775",160.811940913261,-44.3314691664674
"V.1776",161.480875980194,-46.3624020105086
"V.1777",162.213154221489,-48.3786977591585
"V.1778",163.02150710976,-50.3812989785224
"V.1779",163.917805513784,-52.3704925365457
"V.1780",164.916693359142,-54.3459335086751
"V.1781",166.035614948974,-56.3070857250609
"V.1782",167.296891341486,-58.2530032045029
"V.1783",168.727474463146,-60.1822584374647
"V.1784",170.361884090016,-62.0921842350754
"V.1785",172.243095772356,-63.9791605970748
"V.1786",174.426830193414,-65.8378326551537
"V.1787",176.981197999594,-67.6628660315703
"V.1788",-179.999994991044,-69.4415155933333
"V.1789",-176.400157449367,-71.1589461695655
"V.1790",-172.072317364815,-72.7939568530832
"V.1791",-166.840310498315,-74.3177652267238
"V.1792",-160.50973600571,-75.6892877026299
"V.1793",-152.915890705355,-76.8560274468407
"V.1794",-143.999980328874,-77.7531318131868
"V.1795",-177.460598959525,37.5051663740924
"V.1796",-175.041263993236,36.1052098206716
"V.1797",-172.745050016926,34.6184142421432
"V.1798",-170.569648426655,33.0525592239719
"V.1799",-168.512368127891,31.4143759175848
"V.1800",-166.568387007079,29.7136758897245
"V.1801",-165.283874311009,27.8792492956519
"V.1802",-164.036340259106,26.0456098808811
"V.1803",-162.823052775702,24.2153155512563
"V.1804",-161.639230728377,22.3911342409387
"V.1805",-160.4816775886,20.5739863179189
"V.1806",-159.346022035302,18.764175725615
"V.1807",-158.228657728601,16.9616563602501
"V.1808",-157.126292517318,15.1662250236963
"V.1809",-156.037847231563,13.3777391357549
"V.1810",-154.957967003027,11.595681309596
"V.1811",-153.883619227719,9.8193266913941
"V.1812",-152.811853263918,8.04827315376178
"V.1813",-151.740005337846,6.28188591599305
"V.1814",-150.665056505891,4.51955154172307
"V.1815",-149.58439763579,2.76042330093818
"V.1816",-148.49517370847,1.00413193653637
"V.1817",-147.394816572802,-0.749936894981682
"V.1818",-146.280389247445,-2.50212667742604
"V.1819",-145.150020260564,-4.25501490007389
"V.1820",-143.999993989252,-6.00655842922889
"V.1821",-142.827400772923,-7.75694765641416
"V.1822",-141.629167026449,-9.50586625849376
"V.1823",-140.402615315677,-11.2534615114217
"V.1824",-139.144685715857,-12.9981727169725
"V.1825",-137.85431271748,-14.7386142005185
"V.1826",-136.529269678876,-16.4716978627811
"V.1827",-135.491545377897,-18.6431225754076
"V.1828",-134.471743493301,-20.8318071760667
"V.1829",-133.471421308218,-23.035355975907
"V.1830",-132.488529765896,-25.2517096728938
"V.1831",-131.522085319096,-27.4792119461534
"V.1832",-130.568372344909,-29.7136758897245
"V.1833",-130.191127336671,-31.8413447029806
"V.1834",-129.784621798028,-33.9584028173611
"V.1835",-129.346752030717,-36.0626372515749
"V.1836",-128.872518336265,-38.1522755715323
"V.1837",-128.358423657816,-40.226737211154
"V.1838",-127.798894561009,-42.2863500195201
"V.1839",-127.188057083156,-44.3314691664674
"V.1840",-126.519135676602,-46.3624020105086
"V.1841",-125.78683011455,-48.3786977591585
"V.1842",-124.978490886657,-50.3812989785224
"V.1843",-124.082206143011,-52.3704925365457
"V.1844",-123.083304637275,-54.3459335086751
"V.1845",-121.964383047444,-56.3070857250609
"V.1846",-120.703120315309,-58.2530032045029
"V.1847",-119.272523533272,-60.1822584374647
"V.1848",-117.638113906401,-62.0921842350754
"V.1849",-115.75691588444,-63.9791605970748
"V.1850",-113.573167803003,-65.8378326551537
"V.1851",-111.018813657202,-67.6628660315703
"V.1852",-107.999979327083,-69.4415155933333
"V.1853",-104.400169106163,-71.1589461695655
"V.1854",-100.072315361232,-72.7939568530832
"V.1855",-94.840308494733,-74.3177652267238
"V.1856",-88.509734002128,-75.6892877026299
"V.1857",-80.915902362151,-76.8560274468407
"V.1858",-71.999964664913,-77.7531318131868
"V.1859",-105.460596955942,37.5051663740924
"V.1860",-103.041261989654,36.1052098206716
"V.1861",-100.745061673722,34.6184142421432
"V.1862",-98.569646423073,33.0525592239719
"V.1863",-96.512366124308,31.4143759175848
"V.1864",-94.568385003496,29.7136758897245
"V.1865",-93.283872307427,27.8792492956519
"V.1866",-92.036351915902,26.0456098808811
"V.1867",-90.823064432498,24.2153155512563
"V.1868",-89.639228724795,22.3911342409387
"V.1869",-88.481675585018,20.5739863179189
"V.1870",-87.346006371341,18.764175725615
"V.1871",-86.22864206464,16.9616563602501
"V.1872",-85.126276853357,15.1662250236963
"V.1873",-84.03784522798,13.3777391357549
"V.1874",-82.957964999445,11.595681309596
"V.1875",-81.883603563758,9.8193266913941
"V.1876",-80.811864920713,8.04827315376178
"V.1877",-79.739989673885,6.28188591599305
"V.1878",-78.665054502308,4.51955154172307
"V.1879",-77.584381971829,2.76042330093818
"V.1880",-76.495158044509,1.00413193653637
"V.1881",-75.39481456922,-0.749936894981682
"V.1882",-74.280373583484,-2.50212667742604
"V.1883",-73.15003191736,-4.25501490007389
"V.1884",-71.99999198567,-6.00655842922889
"V.1885",-70.827385108962,-7.75694765641416
"V.1886",-69.629151362488,-9.50586625849376
"V.1887",-68.402613312094,-11.2534615114217
"V.1888",-67.144683712275,-12.9981727169725
"V.1889",-65.854297053519,-14.7386142005185
"V.1890",-64.529267675293,-16.4716978627811
"V.1891",-63.491543374315,-18.6431225754076
"V.1892",-62.471741489719,-20.8318071760667
"V.1893",-61.471391983879,-23.035355975907
"V.1894",-60.488527762314,-25.2517096728938
"V.1895",-59.522083315514,-27.4792119461534
"V.1896",-58.568370341326,-29.7136758897245
"V.1897",-58.191125333088,-31.8413447029806
"V.1898",-57.784619794446,-33.9584028173611
"V.1899",-57.346722706378,-36.0626372515749
"V.1900",-56.872489011926,-38.1522755715323
"V.1901",-56.358421654234,-40.226737211154
"V.1902",-55.798892557426,-42.2863500195201
"V.1903",-55.188055079574,-44.3314691664674
"V.1904",-54.519106352263,-46.3624020105086
"V.1905",-53.786828110967,-48.3786977591585
"V.1906",-52.978488883075,-50.3812989785224
"V.1907",-52.082176818672,-52.3704925365457
"V.1908",-51.083302633693,-54.3459335086751
"V.1909",-49.964381043861,-56.3070857250609
"V.1910",-48.70309099097,-58.2530032045029
"V.1911",-47.272521529689,-60.1822584374647
"V.1912",-45.638111902819,-62.0921842350754
"V.1913",-43.7568865601,-63.9791605970748
"V.1914",-41.573165799421,-65.8378326551537
"V.1915",-39.018811653619,-67.6628660315703
"V.1916",-35.9999773235,-69.4415155933333
"V.1917",-32.400139781823,-71.1589461695655
"V.1918",-28.07231335765,-72.7939568530832
"V.1919",-22.84030649115,-74.3177652267238
"V.1920",-16.5097319985450,-75.6892877026299
"V.1921",-8.915873037812,-76.8560274468407
"V.1922",1.71057196438305e-05,-77.7531318131868
"V.1923",-33.381173512691,39.5262295947829
"V.1924",-30.889083371363,38.1536620999338
"V.1925",-28.526111126105,36.691796711876
"V.1926",-26.291573758001,35.147607053752
"V.1927",-24.18150975733,33.5280633336099
"V.1928",-22.1911379916750,31.8413447029806
"V.1929",-20.3146664606190,30.0962552757045
